locations/id,locations/response/destination_addresses/0,locations/response/origin_addresses/0,locations/response/rows/0/elements/0/status,locations/response/status,locations/response/rows/0/elements/0/distance/text,locations/response/rows/0/elements/0/distance/value,locations/response/rows/0/elements/0/duration/text,locations/response/rows/0/elements/0/duration/value,locations/response/rows/0/elements/0/fare/currency,locations/response/rows/0/elements/0/fare/text,locations/response/rows/0/elements/0/fare/value
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60055dbaf4a21e41b1478293/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-pobocna/6033a2c41a23411af67a1843/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pobočná 5, 141 00 Praha 4, Czechia",OK,OK,8.1 km,8056,36 mins,2177,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-klimentska/6006e532145efa4a04464b73/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Klimentská 36, 110 00 Praha 1-Nové Město, Czechia",OK,OK,1.3 km,1345,17 mins,1015,,,
https://reality.idnes.cz/detail/prodej/byt/praha-7-sanderova/6070ad282a67c815f35c7cf2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Holešovické nábř. 119, 170 00 Praha 7-Holešovice, Czechia",OK,OK,5.7 km,5655,43 mins,2573,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-pod-harfou/6023b96bae8b3546cf13cb63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Harfou 9, 190 00 Praha-Praha 9, Czechia",OK,OK,6.9 km,6890,25 mins,1495,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-druzstevni-ochoz/5ee767c037ba4d12ff35b573/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Družstevní ochoz 38, 140 00 Praha 4-Nusle, Czechia",OK,OK,5.3 km,5281,36 mins,2165,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-rohanske-nabrezi/60224f21b9defb5eff7b29e7/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Rohanské nábř. 29, 186 00 Praha 8-Karlín, Czechia",OK,OK,2.8 km,2753,34 mins,2063,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658cc9936efa59ad2fa3d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-borivojova/6065b225a90e5e58d423d483/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Bořivojova 3, 130 00 Praha 3-Vinohrady, Czechia",OK,OK,2.4 km,2425,28 mins,1686,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-malatova/5a861f5aa26e3a66e23b7e04/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Malátova 8, 150 00 Praha 5-Smíchov, Czechia",OK,OK,1.9 km,1916,24 mins,1435,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-na-krivce/608bc08a2e3e2c5fa6435f93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Křivce 10, 101 00 Praha 10-Vršovice, Czechia",OK,OK,5.5 km,5530,38 mins,2277,CZK,CZK 24.00,24
https://sreality.cz/detail/prodej/byt/4+kk/praha-kunratice-za-valem/3050147164,"50.082381,14.426107","0,0",ZERO_RESULTS,OK,,,,,,,
https://www.prazskereality.cz/nabizime-k-prodeji-utulny-byt-o-dispozici-2-1-a-uzitne-p-6761549.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hellichova 395, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,2.1 km,2112,26 mins,1563,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-u-svepomoci/607d60cfc1fdc210911ef233/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Svépomoci 884/4, 140 00 Praha 4-Nusle, Czechia",OK,OK,5.8 km,5793,42 mins,2492,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/6001618dbf19b0769319be43/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fbd0bc371e3c4717f35a203/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,9.0 km,8986,29 mins,1749,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-petrohradska/60867707da97da6b436a1be3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Petrohradská 6/7, 101 00 Praha 10-Vršovice, Czechia",OK,OK,4.0 km,4021,21 mins,1245,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-vsehrdova/5f4cbc1637ba4d1a8d0ab7c2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Všehrdova 9, 118 00 Praha 1-Malá Strana, Czechia",OK,OK,1.7 km,1689,21 mins,1267,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-zamysli/605c9401ce240e735f3e1233/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Vrchlického 128, 150 00 Praha-Praha 5, Czechia",OK,OK,16.5 km,16487,53 mins,3155,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658cd157ad4a7e6758c593/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-sokolovska/6061ed8c98ff273e583f5d83/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolovská 1278, 180 00 Praha 8-Libeň, Czechia",OK,OK,4.9 km,4935,19 mins,1126,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-voskovcova/6064fd4010ea2e5f3a6771b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 934/31, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,9.3 km,9332,30 mins,1783,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-voskovcova/6064fd929aa99e1acf65c4b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 934/31, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,9.3 km,9332,30 mins,1783,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-zborovska/6086ed51a568de384917c793/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pecháčkova 9, 150 00 Praha 5-Anděl, Czechia",OK,OK,1.9 km,1923,24 mins,1454,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487e18f53d3d6f714a1133/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-sazovicka/606d6df3ba38186c674347a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sazovická 492/5, 155 21 Praha-Zličín, Czechia",OK,OK,23.9 km,23917,1 hour 11 mins,4250,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-zamysli/60813f086617681a6b57fb93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Vrchlického 128, 150 00 Praha-Praha 5, Czechia",OK,OK,16.5 km,16487,53 mins,3155,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-radimova/5fa513a3a8fc2c40ba1f4373/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Radimova 65, 169 00 Praha 6-Břevnov, Czechia",OK,OK,4.8 km,4827,58 mins,3459,,,
https://www.prazskereality.cz/prostorny-moderni-byt-2-kk-s-terasou-o-celkove-plose-97--7263273.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Old Town square, Mánesova, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.8 km,840,10 mins,603,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-hyacintova/60662e5618162b5b64376903/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hyacintová 106 00, 106 00 Praha 10, Czechia",OK,OK,10.5 km,10546,37 mins,2199,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658d2d68300b212b70e9a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60057db4e2e8665160516c62/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-hladkov/608aa8084ce5ad38712a3833/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hládkov 2, 169 00 Praha 6, Czechia",OK,OK,7.9 km,7906,40 mins,2405,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/5fc5842a4c3f813301208a63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Újezd 426, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.8 km,1840,23 mins,1372,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fbcf520f4b56e4395298a13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,9.0 km,8986,29 mins,1749,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/311572/prodej-bytu-3-kk-v-osobnim-vlastnictvi-74-m2-praha-10-uhrineves,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nové nám. 1250, 104 00 Praha 22-Uhříněves, Czechia",OK,OK,15.9 km,15945,43 mins,2554,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-taussigova/6079444eeeb0bb2c27019ef3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Taussigova 13, 182 00 Praha 8, Czechia",OK,OK,8.4 km,8407,24 mins,1447,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-pod-harfou/607872d32ae5ce026072dd73/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Harfou 9, 190 00 Praha-Praha 9, Czechia",OK,OK,6.9 km,6890,25 mins,1495,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-benediktska/607d933317dcba7e64602b23/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","685/16, Rybná, 110 00 Praha 1-Staré Město, Czechia",OK,OK,1.1 km,1068,13 mins,797,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-limuzska/602cc7203a55fc267461c9a2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Limuzská 2111/10, 100 00 Praha-Strašnice, Czechia",OK,OK,8.3 km,8255,45 mins,2688,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-perucka/6023dd8b468a29189078c4b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Perucká 2522/1, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,4.3 km,4276,24 mins,1456,CZK,CZK 24.00,24
https://www.prazskereality.cz/nabizime-k-prodeji-prostorny-moderni-byt-o-dispozici-2-k-7390636.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Radlická 3301, 150 00 Praha 5, Czechia",OK,OK,7.5 km,7482,43 mins,2609,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-sezeminska/6085d2453f67d16613637403/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sezemínská 2030/5, 155 00 Praha 13-Stodůlky, Czechia",OK,OK,11.0 km,11009,30 mins,1795,CZK,CZK 24.00,24
https://sreality.cz/detail/prodej/byt/3+1/praha-liben-cihakova/2014288476,"stanice metra Můstek, 110 00 Praha 1, Czechia","Čihákova 1934, 190 00 Praha 9-Libeň, Czechia",OK,OK,7.8 km,7820,32 mins,1899,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-cerpadlova/602a419675f35a2afe49f153/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Čerpadlová 9, 190 00 Praha 9, Czechia",OK,OK,6.8 km,6809,22 mins,1333,CZK,CZK 24.00,24
https://sreality.cz/detail/prodej/byt/3+kk/praha-cerny-most-vasatkova/819632732,"50.082381,14.426107","50.102626099999988,14.5692142",ZERO_RESULTS,OK,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/607d19b2b0c2a46b1214c0b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Újezd 426, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.8 km,1840,23 mins,1372,,,
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/5f5f2d9b101f896d135212a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Újezd 426, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.8 km,1840,23 mins,1372,,,
https://www.prazskereality.cz/rezervace-tento-byt-jiz-neni-k-dispozici-hledame-pro-nas-7381975.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jurkovičova 988, 149 00 Praha 11, Czechia",OK,OK,11.9 km,11900,35 mins,2113,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-mezibranska/5ed9e36437ba4d0edb102eb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolská 1576, Nové Město, 120 00 Praha-Praha 2, Czechia",OK,OK,0.7 km,700,8 mins,460,,,
https://reality.idnes.cz/detail/prodej/byt/praha-1-spalena/6040daec781a92234730fdc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Studio Dermacol - Quadrio, Spálená 2121 OC Quadrio, přízemí, 110 00 Praha 1, Czechia",OK,OK,0.7 km,748,9 mins,553,,,
https://www.remax-czech.cz/reality/detail/309784/prodej-bytu-2-kk-v-osobnim-vlastnictvi-56-m2-praha-4-krc,"stanice metra Můstek, 110 00 Praha 1, Czechia","A. Staška 140 00, 140 00 Praha 4, Czechia",OK,OK,9.7 km,9722,39 mins,2348,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-u-hostavickeho-potoka/5d76105d558f0715b20a25e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Panenská 398/7, 198 00 Praha 14-Hostavice, Czechia",OK,OK,12.4 km,12410,35 mins,2127,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-ciolkovskeho/60112d3826d7900d3379c773/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ciolkovského 849, 161 00 Praha-Praha 6, Czechia",OK,OK,14.0 km,14042,43 mins,2602,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-kosicka/60834acdfdf0f951a87738b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Černomořská 32, 101 00 Praha 10-Vršovice, Czechia",OK,OK,4.3 km,4300,24 mins,1452,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-mezi-vodami/60743ebb9a418120ec07502e/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Modřany CZ, Mezi Vodami, Belárie, 143 00 Praha-Praha 12, Czechia",OK,OK,15.8 km,15761,49 mins,2933,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-15-honzikova/6061b6ba1cbabe170073c972/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Honzíkova 636/8, 109 00 Praha-Dolní Měcholupy, Czechia",OK,OK,11.2 km,11190,43 mins,2592,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-8-javorova/602bf79eb41de64f287f03e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Javorová 14, 182 00 Praha 8, Czechia",OK,OK,11.8 km,11806,53 mins,3190,CZK,CZK 32.00,32
https://sreality.cz/detail/prodej/byt/3+kk/praha-hodkovicky-/3132358236,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jitřní 2, 147 00 Praha 4, Czechia",OK,OK,12.9 km,12930,47 mins,2806,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-hlavni/606df0106f8e6b1c16441343/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jižní XV 1154, 141 00 Praha 4-Záběhlice, Czechia",OK,OK,8.6 km,8571,42 mins,2538,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/307969/prodej-bytu-2-kk-v-osobnim-vlastnictvi-41-m2-praha-4-branik,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Ryšánkou, 147 00 Praha-Praha 4, Czechia",OK,OK,10.2 km,10158,44 mins,2622,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/311471/prodej-bytu-2-kk-v-osobnim-vlastnictvi-49-m2-praha-10-hostivar,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sáňkařská 907/10, 102 00 Praha 15-Hostivař, Czechia",OK,OK,11.9 km,11876,44 mins,2653,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/309631/prodej-bytu-2-kk-v-osobnim-vlastnictvi-62-m2-praha-5-stodulky,"50.082381,14.426107","50.047178500000008,14.3027897",ZERO_RESULTS,OK,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/604882e2ae2315070e33adce/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-pavla-benese/6077220b5d10df7f7671b9a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Miroslava Hajna 1, 199 00 Praha 18, Czechia",OK,OK,20.8 km,20849,48 mins,2873,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-spanielova/6066df93213632206f4ceb53/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Španielova 1290, 163 00 Praha 17-Řepy, Czechia",OK,OK,21.3 km,21287,53 mins,3188,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/604882d4ae2315070e33adb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-kozi/606c444519a9066488491593/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","107, Bílkova, Staré Město, 110 00 Praha-Praha 1, Czechia",OK,OK,1.3 km,1264,16 mins,949,,,
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7290897.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Dlážděná 1586, Nové Město, 110 00 Praha-Praha 1, Czechia",OK,OK,0.7 km,678,8 mins,509,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-jeremenkova/60769fd0ca763b1fba5c2ec3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jeremenkova 76, 147 00 Praha 4, Czechia",OK,OK,5.6 km,5559,27 mins,1637,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-karlovo-namesti/606dda0d972e595d98256533/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Karlovo nám. 2, Nové Město, 120 00 Praha-Praha 2, Czechia",OK,OK,1.1 km,1115,14 mins,845,,,
https://www.prazskereality.cz/byt-c-31-orientovany-na-severozapad-o-dispozicich-2-1-a--7369198.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolovská 428, 180 00 Praha 8-Invalidovna, Czechia",OK,OK,3.8 km,3788,47 mins,2815,,,
https://www.remax-czech.cz/reality/detail/300951/prodej-bytu-2-kk-v-osobnim-vlastnictvi-57-m2,"stanice metra Můstek, 110 00 Praha 1, Czechia","Novovysočanská 892, 190 00 Praha 9-Vysočany, Czechia",OK,OK,4.6 km,4600,58 mins,3486,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-slunecni-namesti/5e99c644558f075672559fb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sluneční nám. 2562, 158 00 Praha 13-Stodůlky, Czechia",OK,OK,9.4 km,9421,30 mins,1810,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-preslova/5f217c5837ba4d573c4b9763/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Preslova 2213, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,2.0 km,2044,26 mins,1556,,,
https://reality.idnes.cz/detail/prodej/byt/praha-3-na-jarove/6006c43faed7526df95dbb33/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Jarově 2049, 130 00 Praha 3-Žižkov, Czechia",OK,OK,8.4 km,8442,41 mins,2464,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-bryksova/5ba0c8bba26e3a46675c0ac8/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.082381,14.426107","50.1035692,14.5850751",ZERO_RESULTS,OK,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-kardausova/6065cb9a91d4bd6a3f123393/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Kryšpínova 567/1, 109 00 Praha-Dolní Měcholupy, Czechia",OK,OK,11.0 km,10966,41 mins,2430,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-6-drnovska/6064fe6baf6ca1190c20eee3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Drnovská 2, 161 00 Praha 6, Czechia",OK,OK,14.2 km,14198,45 mins,2715,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-svedska/5e12ecf937ba4d33c7565fb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Švédská 35, 150 00 Praha 5, Czechia",OK,OK,3.1 km,3060,36 mins,2166,,,
https://reality.idnes.cz/detail/prodej/byt/praha-3-slavikova/6038bc32c6904f143d2cc213/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Slavíkova 1584, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,1.9 km,1933,22 mins,1328,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-toufarova/6076cac89a7fc97a1d31a153/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Toufarova 3015, 155 00 Řeporyje, Czechia",OK,OK,17.5 km,17531,1 hour 16 mins,4556,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-2-luzicka/603df2f4452abe1cad32b083/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Budečská 3, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,1.8 km,1776,20 mins,1205,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-cihakova/6086a7d732815907d907c213/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Čihákova 1934, 190 00 Praha 9-Libeň, Czechia",OK,OK,7.8 km,7820,32 mins,1899,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-valentova/606df1454f5b530b790938e6/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Valentova 1744/4, 149 00 Praha 11-Chodov, Czechia",OK,OK,10.6 km,10622,33 mins,1966,CZK,CZK 24.00,24
